Country,State,District,Year,Social Group Type,Land Area Size,Category Of Holdings,"Wholly Irrigated Holdings (UOM:Number), Scaling Factor:1","Area Of Wholly Irrigated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Wholly Unirrigated Holdings (UOM:Number), Scaling Factor:1","Area Of Wholly Unirrigated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Partially Irrigated Holdings (UOM:Number), Scaling Factor:1","Irrigated Area Of Partially Irrigated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Area Of Partially Irrigated Holdings (UOM:Ha(Hectare)), Scaling Factor:1","Holdings Receiving Irrigation (UOM:Number), Scaling Factor:1","Net Irrigated Area Of Holdings Receiving Irrigation (UOM:Ha(Hectare)), Scaling Factor:1"
India,Uttar Pradesh,Sambhal,"Agriculture Year (Jul - Jun), 2015",Others,(0.5-1.0),Marginal,48979,33894.37,5389,3597.75,7907,4276.527,5382.391,56886,38170.897
India,Uttar Pradesh,Sambhal,"Agriculture Year (Jul - Jun), 2015",Institutional,Below 0.5,Marginal,61,19.318,10,4.179,10,2.8,4.179,71,22.118
India,Uttar Pradesh,Sambhal,"Agriculture Year (Jul - Jun), 2015",Institutional,20 & Above,Large,2,107.878,0,0,0,0,0,2,107.878
India,Uttar Pradesh,Sambhal,"Agriculture Year (Jul - Jun), 2015",Institutional,(7.5-10.0),Medium,1,9.413,0,0,0,0,0,1,9.413
India,Uttar Pradesh,Sambhal,"Agriculture Year (Jul - Jun), 2015",Institutional,(5.0-7.5),Medium,6,33.186,0,0,0,0,0,6,33.186
India,Uttar Pradesh,Sambhal,"Agriculture Year (Jul - Jun), 2015",Institutional,(4.0-5.0),Medium,3,13.965,0,0,0,0,0,3,13.965
India,Uttar Pradesh,Sambhal,"Agriculture Year (Jul - Jun), 2015",Institutional,(3.0-4.0),Semi-Medium,3,10.374,0,0,0,0,0,3,10.374
India,Uttar Pradesh,Sambhal,"Agriculture Year (Jul - Jun), 2015",Institutional,(2.0-3.0),Semi-Medium,15,31.733,0,0,0,0,0,15,31.733
India,Uttar Pradesh,Sambhal,"Agriculture Year (Jul - Jun), 2015",Institutional,(10.0-20.0),Large,1,12.996,0,0,0,0,0,1,12.996
India,Uttar Pradesh,Sambhal,"Agriculture Year (Jul - Jun), 2015",Institutional,(1.0-2.0),Small,23,33.672,0,0,0,0,0,23,33.672
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Others,20 & Above,Large,3,83.023,0,0,0,0,0,3,83.023
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,Below 0.5,Marginal,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Institutional,(0.5-1.0),Marginal,15,11.138,0,0,0,0,0,15,11.138
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Institutional,(1.0-2.0),Small,10,13.978,0,0,0,0,0,10,13.978
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Institutional,(10.0-20.0),Large,1,14.774,0,0,0,0,0,1,14.774
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Institutional,(2.0-3.0),Semi-Medium,3,7.175,0,0,0,0,0,3,7.175
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Institutional,(3.0-4.0),Semi-Medium,1,3.681,0,0,0,0,0,1,3.681
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Institutional,(4.0-5.0),Medium,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Institutional,(5.0-7.5),Medium,3,16.912,0,0,1,5.295,6.469,4,22.207
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Institutional,(7.5-10.0),Medium,4,33.232,0,0,0,0,0,4,33.232
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Institutional,20 & Above,Large,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Institutional,Below 0.5,Marginal,42,8.121,8,1.973,8,1.323,1.973,50,9.444
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Others,(0.5-1.0),Marginal,25616,16627.168,5140,2983.006,5954,3009.657,3785.274,31570,19636.825
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Others,(1.0-2.0),Small,15101,19129.154,2270,2760.679,3560,3866.697,4776.552,18661,22995.851
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Others,(10.0-20.0),Large,41,458.712,9,105.681,9,88.244,105.681,50,546.956
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Others,(2.0-3.0),Semi-Medium,3671,8346.797,756,1758.648,1181,2297.137,2834.853,4852,10643.934
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Others,(3.0-4.0),Semi-Medium,1137,3714.954,404,1347.752,501,1384.138,1706.58,1638,5099.092
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Others,(4.0-5.0),Medium,480,2041.749,169,741.411,197,749.512,903.509,677,2791.261
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Others,(5.0-7.5),Medium,262,1358.191,119,678.02,143,677.408,838.169,405,2035.599
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Others,(7.5-10.0),Medium,78,538.005,10,83.65,69,453.699,562.557,147,991.704
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Others,Below 0.5,Marginal,86269,19237.026,20016,3584.484,18934,3536.158,4504.847,105203,22773.184
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(0.5-1.0),Marginal,3648,2263.78,411,240.091,1110,451.567,765.197,4758,2715.347
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(1.0-2.0),Small,668,806.108,66,84.412,267,205.075,371.581,935,1011.183
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(10.0-20.0),Large,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(2.0-3.0),Semi-Medium,73,165.261,9,19.109,14,24.66,32.527,87,189.921
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(3.0-4.0),Semi-Medium,16,50.873,0,0,6,19.41,19.47,22,70.283
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(4.0-5.0),Medium,7,29.145,0,0,0,0,0,7,29.145
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(5.0-7.5),Medium,5,28.548,0,0,0,0,0,5,28.548
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(7.5-10.0),Medium,1,9.958,0,0,0,0,0,1,9.958
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,20 & Above,Large,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,Below 0.5,Marginal,20623,3967.555,2966,529.167,4572,543.945,934.504,25195,4511.5
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(0.5-1.0),Marginal,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(1.0-2.0),Small,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(10.0-20.0),Large,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(2.0-3.0),Semi-Medium,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(3.0-4.0),Semi-Medium,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(4.0-5.0),Medium,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(5.0-7.5),Medium,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(7.5-10.0),Medium,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Sant Kabir Nagar,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,20 & Above,Large,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Institutional,(1.0-2.0),Small,49,67.018,0,0,0,0,0,49,67.018
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,Below 0.5,Marginal,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,20 & Above,Large,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(7.5-10.0),Medium,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(5.0-7.5),Medium,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(4.0-5.0),Medium,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(3.0-4.0),Semi-Medium,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(2.0-3.0),Semi-Medium,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(10.0-20.0),Large,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(1.0-2.0),Small,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(0.5-1.0),Marginal,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,Below 0.5,Marginal,29941,7807.709,3533,800.824,3441,458.666,771.212,33382,8266.375
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,20 & Above,Large,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(7.5-10.0),Medium,7,57.722,0,0,0,0,0,7,57.722
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(5.0-7.5),Medium,76,416.117,4,21.414,4,14.346,21.414,80,430.463
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(4.0-5.0),Medium,99,431.839,5,19.593,6,17.23,25.092,105,449.069
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(3.0-4.0),Semi-Medium,370,1223.973,19,60.414,21,41.382,61.479,391,1265.355
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(2.0-3.0),Semi-Medium,1405,3093.16,80,178.123,113,169.042,246.134,1518,3262.202
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(10.0-20.0),Large,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(1.0-2.0),Small,7041,8866.975,298,346.988,496,366.698,591.624,7537,9233.673
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Institutional,(0.5-1.0),Marginal,41,25.183,4,2.988,4,2.001,2.988,45,27.184
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(0.5-1.0),Marginal,13180,8823.722,938,538.962,1309,495.446,786.631,14489,9319.168
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Others,Below 0.5,Marginal,146021,46760.719,21170,7040.928,10711,2189.809,2785.973,156732,48950.528
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Others,20 & Above,Large,22,708.779,0,0,0,0,0,22,708.779
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Others,(7.5-10.0),Medium,555,4318.553,35,279.256,92,627.997,767.625,647,4946.55
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Others,(5.0-7.5),Medium,2205,12198.637,169,971.267,198,887.46,1057.402,2403,13086.097
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Others,(4.0-5.0),Medium,3245,13644.244,256,1102.587,256,878.297,1048.751,3501,14522.541
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Others,(3.0-4.0),Semi-Medium,6768,21923.03,661,2156.612,587,1546.952,1851.053,7355,23469.982
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Others,(2.0-3.0),Semi-Medium,16191,38213.399,1131,2561.494,1134,2041.594,2480.984,17325,40254.993
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Others,(10.0-20.0),Large,226,2611.56,43,586.813,47,538.008,644.32,273,3149.568
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Others,(1.0-2.0),Small,52260,73354.24,2370,3089.183,2243,2363.162,2852.127,54503,75717.402
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Others,(0.5-1.0),Marginal,77766,57300.165,7047,4940.479,4888,2483.71,3066.119,82654,59783.875
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Institutional,Below 0.5,Marginal,71,16.911,10,2.856,10,1.914,2.856,81,18.825
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Institutional,20 & Above,Large,13,575.605,0,0,0,0,0,13,575.605
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Institutional,(7.5-10.0),Medium,4,33.693,0,0,0,0,0,4,33.693
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Institutional,(5.0-7.5),Medium,10,57.654,0,0,0,0,0,10,57.654
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Institutional,(4.0-5.0),Medium,4,17.579,0,0,0,0,0,4,17.579
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Institutional,(3.0-4.0),Semi-Medium,16,53.428,0,0,0,0,0,16,53.428
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Institutional,(2.0-3.0),Semi-Medium,25,56.699,0,0,0,0,0,25,56.699
India,Uttar Pradesh,Shahjahanpur,"Agriculture Year (Jul - Jun), 2015",Institutional,(10.0-20.0),Large,7,93.935,0,0,0,0,0,7,93.935
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Institutional,(1.0-2.0),Small,33,42.896,0,0,0,0,0,33,42.896
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Institutional,(0.5-1.0),Marginal,24,16.382,4,2.46,4,1.647,2.46,28,18.029
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,Below 0.5,Marginal,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,20 & Above,Large,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(7.5-10.0),Medium,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(5.0-7.5),Medium,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(4.0-5.0),Medium,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(3.0-4.0),Semi-Medium,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(2.0-3.0),Semi-Medium,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(10.0-20.0),Large,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(1.0-2.0),Small,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,(0.5-1.0),Marginal,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,Below 0.5,Marginal,6153,1182.991,1247,302.68,785,94.177,143.302,6938,1277.168
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,20 & Above,Large,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(7.5-10.0),Medium,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(5.0-7.5),Medium,2,11.156,0,0,0,0,0,2,11.156
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(4.0-5.0),Medium,10,40.727,0,0,0,0,0,10,40.727
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(3.0-4.0),Semi-Medium,17,58.064,0,0,0,0,0,17,58.064
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(2.0-3.0),Semi-Medium,74,169.868,5,11.053,5,7.408,11.053,79,177.276
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(10.0-20.0),Large,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(1.0-2.0),Small,416,533.642,45,59.826,55,48.176,71.904,471,581.818
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(0.5-1.0),Marginal,1129,772.366,98,66.763,122,54.72,83.676,1251,827.086
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Others,Below 0.5,Marginal,39068,8587.127,9750,2681.827,1743,240.229,301.314,40811,8827.356
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Others,20 & Above,Large,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Others,(7.5-10.0),Medium,181,1368.229,15,113.209,30,184.553,221.021,211,1552.782
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Others,(5.0-7.5),Medium,811,4320.197,129,742.912,79,368.842,442.491,890,4689.039
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Others,(4.0-5.0),Medium,1221,5263.314,161,691.685,93,319.641,385.211,1314,5582.955
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Others,(3.0-4.0),Semi-Medium,2614,8262.981,405,1327.863,217,556.75,671.081,2831,8819.731
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Others,(2.0-3.0),Semi-Medium,6314,14791.216,662,1536.45,421,750.12,903.4,6735,15541.336
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Others,(10.0-20.0),Large,52,591.434,5,63.162,5,52.741,63.162,57,644.175
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Others,(1.0-2.0),Small,17233,23748.755,1744,2303.339,1053,989.551,1192.605,18286,24738.306
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Others,(0.5-1.0),Marginal,19237,13434.518,2873,2064.363,594,289.231,361.895,19831,13723.749
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Institutional,Below 0.5,Marginal,79,24.014,14,5.569,19,5.458,8.138,98,29.472
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Institutional,20 & Above,Large,3,111.141,0,0,0,0,0,3,111.141
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Institutional,(7.5-10.0),Medium,1,9.355,0,0,0,0,0,1,9.355
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Institutional,(5.0-7.5),Medium,5,29.646,0,0,0,0,0,5,29.646
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Institutional,(4.0-5.0),Medium,2,8.574,0,0,0,0,0,2,8.574
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Institutional,(3.0-4.0),Semi-Medium,7,24.62,0,0,0,0,0,7,24.62
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Institutional,(2.0-3.0),Semi-Medium,16,36.004,0,0,0,0,0,16,36.004
India,Uttar Pradesh,Shamli,"Agriculture Year (Jul - Jun), 2015",Institutional,(10.0-20.0),Large,2,35.323,0,0,0,0,0,2,35.323
India,Uttar Pradesh,Shrawasti,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,Below 0.5,Marginal,187,30.729,40,11.535,35,5.328,7.958,222,36.057
India,Uttar Pradesh,Shrawasti,"Agriculture Year (Jul - Jun), 2015",Scheduled Tribes,20 & Above,Large,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Shrawasti,"Agriculture Year (Jul - Jun), 2015",Institutional,(0.5-1.0),Marginal,24,16.183,0,0,0,0,0,24,16.183
India,Uttar Pradesh,Shrawasti,"Agriculture Year (Jul - Jun), 2015",Institutional,(1.0-2.0),Small,10,14.436,0,0,0,0,0,10,14.436
India,Uttar Pradesh,Shrawasti,"Agriculture Year (Jul - Jun), 2015",Institutional,(10.0-20.0),Large,2,23.369,0,0,0,0,0,2,23.369
India,Uttar Pradesh,Shrawasti,"Agriculture Year (Jul - Jun), 2015",Institutional,(2.0-3.0),Semi-Medium,5,12.696,0,0,0,0,0,5,12.696
India,Uttar Pradesh,Shrawasti,"Agriculture Year (Jul - Jun), 2015",Institutional,(3.0-4.0),Semi-Medium,4,12.774,0,0,0,0,0,4,12.774
India,Uttar Pradesh,Shrawasti,"Agriculture Year (Jul - Jun), 2015",Institutional,(4.0-5.0),Medium,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Shrawasti,"Agriculture Year (Jul - Jun), 2015",Institutional,(5.0-7.5),Medium,3,17.621,0,0,0,0,0,3,17.621
India,Uttar Pradesh,Shrawasti,"Agriculture Year (Jul - Jun), 2015",Institutional,(7.5-10.0),Medium,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Shrawasti,"Agriculture Year (Jul - Jun), 2015",Institutional,20 & Above,Large,2,73.76,0,0,0,0,0,2,73.76
India,Uttar Pradesh,Shrawasti,"Agriculture Year (Jul - Jun), 2015",Institutional,Below 0.5,Marginal,21,4.836,0,0,0,0,0,21,4.836
India,Uttar Pradesh,Shrawasti,"Agriculture Year (Jul - Jun), 2015",Others,(0.5-1.0),Marginal,17709,11149.172,12695,8910.748,5037,2807.175,3388.113,22746,13956.347
India,Uttar Pradesh,Shrawasti,"Agriculture Year (Jul - Jun), 2015",Others,(1.0-2.0),Small,12178,17232.748,7028,11619.749,4291,5213.918,6306.562,16469,22446.666
India,Uttar Pradesh,Shrawasti,"Agriculture Year (Jul - Jun), 2015",Others,(10.0-20.0),Large,32,385.899,9,114.411,4,42.042,50.35,36,427.941
India,Uttar Pradesh,Shrawasti,"Agriculture Year (Jul - Jun), 2015",Others,(2.0-3.0),Semi-Medium,2874,6159.578,1903,4465.211,1494,2892.855,3458.745,4368,9052.433
India,Uttar Pradesh,Shrawasti,"Agriculture Year (Jul - Jun), 2015",Others,(3.0-4.0),Semi-Medium,1083,3292.23,746,2315.543,718,2014.278,2393.294,1801,5306.508
India,Uttar Pradesh,Shrawasti,"Agriculture Year (Jul - Jun), 2015",Others,(4.0-5.0),Medium,358,1417.267,347,1504.105,325,1149.145,1385.267,683,2566.412
India,Uttar Pradesh,Shrawasti,"Agriculture Year (Jul - Jun), 2015",Others,(5.0-7.5),Medium,234,1230.841,255,1507.389,210,1052.674,1243.614,444,2283.515
India,Uttar Pradesh,Shrawasti,"Agriculture Year (Jul - Jun), 2015",Others,(7.5-10.0),Medium,57,378.238,21,178.5,42,279.901,352.199,99,658.139
India,Uttar Pradesh,Shrawasti,"Agriculture Year (Jul - Jun), 2015",Others,20 & Above,Large,0,0,0,0,0,0,0,0,0
India,Uttar Pradesh,Shrawasti,"Agriculture Year (Jul - Jun), 2015",Others,Below 0.5,Marginal,38140,9418.08,32663,9408.23,9639,2205.386,2778.251,47779,11623.466
India,Uttar Pradesh,Shrawasti,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(0.5-1.0),Marginal,4674,2819.192,1382,957.279,1455,629.68,1016.624,6129,3448.872
India,Uttar Pradesh,Shrawasti,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(1.0-2.0),Small,1584,1941.487,532,731.344,668,565.355,904.295,2252,2506.842
India,Uttar Pradesh,Shrawasti,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(10.0-20.0),Large,1,10.218,0,0,0,0,0,1,10.218
India,Uttar Pradesh,Shrawasti,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(2.0-3.0),Semi-Medium,288,619.201,81,186.545,87,134.934,198.351,375,754.135
India,Uttar Pradesh,Shrawasti,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(3.0-4.0),Semi-Medium,50,157.035,22,72.897,28,71.523,96.652,78,228.558
India,Uttar Pradesh,Shrawasti,"Agriculture Year (Jul - Jun), 2015",Scheduled Caste,(4.0-5.0),Medium,12,52.296,0,0,5,15.179,22.105,17,67.475
